Iterations;Gain_cumule
1;1313.2473723438586
2;1331.5880556992859
3;1349.746125195599
4;1367.801145852743
5;1385.7794889583392
6;1403.5292862995832
7;1421.0102631683944
8;1437.9668862433462
9;1454.905957468248
10;1471.7765941668315
11;1488.5497983014504
12;1505.1310539020253
13;1521.4768942073704
14;1537.490018224039
15;1553.2663623614085
16;1568.9234631779673
17;1584.3241102373406
18;1599.646618772826
19;1614.6760555955882
20;1629.6402808643822
21;1644.5956109122587
22;1659.3946097753796
23;1674.1825656513086
24;1688.9491788904982
25;1703.7043465946713
26;1718.1491815169684
27;1732.471244275295
28;1746.3962390549739
29;1760.2690626601009
30;1774.0936913231708
31;1787.8647154300938
32;1801.6172829014602
33;1815.3651214458168
34;1829.097005316538
35;1842.7501429014578
36;1856.2589609988265
37;1869.7093931899124
38;1883.0264664797328
39;1895.6891764824027
40;1908.2670162404797
41;1920.7706002163318
42;1933.2050062405233
43;1945.4890058371072
44;1957.7204350068957
45;1969.9492846062367
46;1982.0752724534184
47;1994.0468075897859
48;2005.979170654938
49;2017.8448120022035
50;2029.679454686194
51;2041.3951879785411
52;2052.9615971949215
53;2064.297473623252
54;2075.5152662862743
55;2086.6727956776576
56;2097.8148961545635
57;2108.8985700087796
58;2119.9696727080545
59;2131.0340446480054
60;2141.9605894495116
61;2152.8643875278167
62;2163.746655151929
63;2174.5769385232297
64;2185.313079036394
65;2195.8064041576527
66;2206.1596254665774
67;2216.4452474655714
68;2226.6266662417283
69;2236.62700743374
70;2246.5766634948936
71;2256.459849653548
72;2266.245347169998
73;2275.641464851416
74;2284.9578670761
75;2294.2283327828177
76;2303.417710488156
77;2312.303482107735
78;2321.0660069975
79;2329.7295683568755
80;2338.380007154212
81;2346.939905353327
82;2355.484955451964
83;2363.9529702992922
84;2372.292874827082
85;2380.5989738233534
86;2388.833767662172
87;2396.735310675987
88;2404.5856408866625
89;2412.3659544502766
90;2420.130880127618
91;2427.793931001022
92;2435.350020263812
93;2442.782673214773
94;2450.1371737049058
95;2457.3771013025266
96;2464.528792409647
97;2471.5554648917246
98;2478.4852097007765
99;2485.406884741641
100;2492.278180808209
101;2499.05766585493
102;2505.6643053788885
103;2512.2406222901177
104;2518.686896748921
105;2525.0932543231443
106;2531.40775512406
107;2537.6673726912577
108;2543.8649409208106
109;2549.7607029134006
110;2555.5828523243167
111;2561.360097314302
112;2567.0115407494523
113;2572.626258126148
114;2578.2344318888045
115;2583.829038356671
116;2589.373254094763
117;2594.7367090636735
118;2599.9989789964275
119;2605.25829778151
120;2610.4932917767765
121;2615.605694413497
122;2620.684281719588
123;2625.5600624824865
124;2630.3337896223493
125;2635.0382094876427
126;2639.5510990188764
127;2644.058836727926
128;2648.5574976374405
129;2652.840433506142
130;2656.9970828516502
131;2661.086061065175
132;2665.04458779402
133;2668.8865021737124
134;2672.7173595257937
135;2676.2002240171096
136;2679.6243040903582
137;2682.9797339456404
138;2686.319487436404
139;2689.5119514395915
140;2692.635769964687
141;2695.7571060919613
142;2698.8361524839133
143;2701.911489410228
144;2704.9102114627453
145;2707.8693940110793
146;2710.8170852718576
147;2713.738148249386
148;2732.7909882931986
149;2735.6706783643904
150;2738.514500291594
151;2741.3579117847125
152;2744.1967743035193
153;2747.0166610017886
154;2749.835504933256
155;2752.616717481429
156;2755.3829661590885
157;2758.015985792694
158;2760.549760827318
159;2762.957183307352
160;2765.3633152592074
161;2767.7603635025125
162;2786.1010468579398
163;2788.4804541086296
164;2790.822435880657
165;2793.034007891722
166;2811.192077388035
167;2813.3576220571026
168;2831.4126427142464
169;2833.569205988402
170;2851.547549093998
171;2853.574153385782
172;2855.5537463136993
173;2873.3035436549435
174;2875.0423820989304
175;2876.6688929327916
176;2894.1498698016026
177;2895.776122989907
178;2897.3716413490315
179;2898.951735777538
180;2900.498199689717
181;2901.801260667811
182;2918.7578837427627
183;2919.9454905357707
184;2936.8845617606726
185;2938.0713338956243
186;2954.9419705942078
187;2956.0938897857113
188;2957.201744523691
189;2958.2750346822327
190;2975.0482388168516
191;2976.0101662933534
192;2976.971315822284
193;2977.83315671747
194;2994.414412318045
195;2995.243300213931
196;2996.015720592648
197;2996.716774927225
198;3013.06261523257
199;3013.7564284936366
200;3014.4210126310536
201;3030.4341366477224
202;3030.653098766703
203;3030.785188575489
204;3046.5615327128585
205;3046.587392866056
206;3062.2444936826146
207;3062.214541601565
208;3077.615188660938
209;3077.4852052910533
210;3092.807713826539
211;3092.5660292354282
212;3092.2718180106776
213;3091.8054316467114
214;3106.8348684694733
215;3121.7990937382674
216;3136.754423786144
217;3136.099815932444
218;3150.898814795565
219;3165.686770671494
220;3180.4533839106834
221;3179.6847193176814
222;3194.4398870218547
223;3193.626233354999
224;3208.071068277296
225;3207.043987439842
226;3221.366050198169
227;3220.2453453025187
228;3219.086448984514
229;3217.8159163568894
230;3216.5334327956334
231;3215.24854304634
232;3213.888119364482
233;3212.5062923260675
234;3226.4312871057464
235;3224.9962766171425
236;3238.8691002222695
237;3237.3790329007843
238;3251.2036615638544
239;3249.629820796248
240;3263.400844903171
241;3277.1534123745378
242;3290.901250918894
243;3304.6331347896153
244;3318.286272374535
245;3316.6341808690195
246;3314.933987037725
247;3328.4428051350933
248;3341.893237326179
249;3340.007236594985
250;3353.324309884805
251;3350.865480877187
252;3348.3650202780345
253;3345.8640345723916
254;3343.312870740556
255;3355.9755807432257
256;3368.5534205013028
257;3365.8277229408864
258;3378.3313069167384
259;3375.5872917057472
260;3388.0216977299388
261;3385.2362155977157
262;3397.5202151943
263;3409.7516443640884
264;3421.980493963429
265;3418.94105227702
266;3431.0670401242014
267;3428.0131311180107
268;3424.8704256826636
269;3436.841960819031
270;3448.774323884183
271;3445.474671291933
272;3457.340312639199
273;3469.1749553231894
274;3480.8906886155364
275;3477.493498965278
276;3474.058236821421
277;3470.584308364308
278;3482.1507175806883
279;3478.471019132969
280;3489.8068955612994
281;3486.043036153198
282;3497.2608288162205
283;3493.351717130135
284;3504.5092465215184
285;3515.6513469984243
286;3526.7350208526404
287;3537.8061235519153
288;3548.870495491866
289;3559.7970402933724
290;3570.7008383716775
291;3566.513784543386
292;3577.3960521674985
293;3573.186778430738
294;3584.0170618020384
295;3594.7532023152025
296;3590.3319652458385
297;3600.8252903670973
298;3596.2025924484874
299;3606.555813757412
300;3616.841435756406
301;3627.022854532563
302;3637.0231957245746
303;3632.0338668873082
304;3641.983522948462
305;3636.891600191634
306;3646.7747863502887
307;3665.827626394101
308;3675.6131239105507
309;3670.390109407772
310;3665.1339267802714
311;3659.6672929521606
312;3654.1399104173447
313;3648.56609588186
314;3657.962213563278
315;3652.3258150542147
316;3661.6422172788984
317;3655.956132466941
318;3665.226598173659
319;3659.499134234181
320;3668.6885119395192
321;3687.0291952949465
322;3681.0870447761417
323;3699.245114272455
324;3708.130885892034
325;3726.1859065491776
326;3734.948431438943
327;3752.926774544539
328;3761.5903359039144
329;3770.2407747012508
330;3787.990572042495
331;3781.706050751787
332;3790.2659489509024
333;3798.8109990495395
334;3807.2790138968676
335;3800.806397315905
336;3818.287374184716
337;3826.627278712506
338;3834.9333777087772
339;3843.1681715475956
340;3851.069714561411
341;3844.0740659799853
342;3851.924396190661
343;3868.8810192656124
344;3876.6613328292265
345;3893.6004040541284
346;3901.36532973147
347;3918.2359664300534
348;3935.0091705646723
349;3942.672221438076
350;3950.228310700866
351;3966.809566301441
352;3974.242219252402
353;3981.596719742535
354;3997.94256004788
355;4005.1824876455007
356;4012.334178752621
357;4019.3608512346987
358;4026.2905960437506
359;4033.212271084615
360;4049.225395101284
361;4056.096691167852
362;4062.8761762145728
363;4078.6525203519423
364;4085.259159875901
365;4091.83547678713
366;4107.492577603689
367;4113.9388520624925
368;4120.345209636716
369;4135.7458566960895
370;4142.0603574970055
371;4133.579556935277
372;4148.902065470762
373;4155.16168303796
374;4161.359251267512
375;4152.6979190496995
376;4167.727355872462
377;4173.623117865052
378;4188.587343133846
379;4203.542673181722
380;4209.364822592638
381;4224.163821455759
382;4229.941066445744
383;4244.729022321672
384;4259.495635560862
385;4274.250803265035
386;4279.902246700185
387;4285.516964076881
388;4291.125137839537
389;4296.719744307404
390;4302.263960045496
391;4293.077600689436
392;4298.441055658346
393;4312.885890580643
394;4327.20795333897
395;4332.470223271724
396;4337.729542056806
397;4342.964536052073
398;4348.076938688793
399;4353.155525994885
400;4367.080520774563
401;4371.9563015374615
402;4385.829125142589
403;4399.653753805659
404;4404.427480945522
