Iterations;Gain_cumule
1;5.2604568507694305
2;10.520913701538861
3;15.781370552308292
4;21.041827403077722
5;26.30228425384715
6;31.56274110461658
7;36.823197955386014
8;42.083654806155444
9;47.34411165692487
10;52.6045685076943
11;57.86502535846373
12;63.12548220923316
13;68.3859390600026
14;73.64639591077203
15;78.90685276154146
16;84.16730961231089
17;89.42776646308032
18;94.68822331384975
19;99.94868016461918
20;105.2091370153886
21;110.46959386615804
22;115.73005071692747
23;120.9905075676969
24;126.25096441846632
25;131.51142126923577
26;136.7718781200052
27;142.03233497077463
28;147.29279182154406
29;152.5532486723135
30;157.81370552308292
31;163.07416237385235
32;168.33461922462178
33;173.5950760753912
34;178.85553292616063
35;184.11598977693006
36;189.3764466276995
37;194.63690347846892
38;199.89736032923835
39;205.15781718000778
40;210.4182740307772
41;215.67873088154664
42;220.93918773231607
43;226.1996445830855
44;231.46010143385493
45;236.72055828462436
46;241.9810151353938
47;247.24147198616322
48;252.50192883693265
49;257.7623856877021
50;263.02284253847154
51;268.283299389241
52;273.54375624001045
53;278.8042130907799
54;284.06466994154937
55;289.3251267923188
56;294.5855836430883
57;299.84604049385774
58;305.1064973446272
59;310.36695419539666
60;315.6274110461661
61;320.8878678969356
62;326.14832474770503
63;331.4087815984745
64;336.66923844924395
65;341.9296953000134
66;347.19015215078286
67;352.4506090015523
68;357.7110658523218
69;362.97152270309124
70;368.2319795538607
71;373.49243640463015
72;378.7528932553996
73;384.01335010616907
74;389.27380695693853
75;394.534263807708
76;399.79472065847744
77;405.0551775092469
78;410.31563436001636
79;415.5760912107858
80;420.8365480615553
81;426.09700491232473
82;431.3574617630942
83;436.61791861386365
84;441.8783754646331
85;447.13883231540257
86;452.399289166172
87;457.6597460169415
88;462.92020286771094
89;468.1806597184804
90;473.44111656924986
91;478.7015734200193
92;483.9620302707888
93;489.22248712155823
94;494.4829439723277
95;499.74340082309715
96;505.0038576738666
97;510.26431452463606
98;515.5247713754055
99;520.7852282261749
100;526.0456850769443
101;531.3061419277137
102;536.5665987784831
103;541.8270556292525
104;547.0875124800219
105;552.3479693307913
106;557.6084261815607
107;562.8688830323301
108;568.1293398830995
109;573.3897967338689
110;578.6502535846383
111;583.9107104354077
112;589.1711672861771
113;594.4316241369465
114;599.6920809877159
115;604.9525378384853
116;610.2129946892547
117;615.4734515400241
118;620.7339083907935
119;625.994365241563
120;631.2548220923323
121;636.5152789431017
122;641.7757357938711
123;647.0361926446406
124;652.29664949541
125;657.5571063461794
126;662.8175631969488
127;668.0780200477182
128;673.3384768984876
129;678.598933749257
130;683.8593906000264
131;689.1198474507958
132;694.3803043015652
133;699.6407611523346
134;704.901218003104
135;710.1616748538734
136;715.4221317046428
137;720.6825885554122
138;725.9430454061816
139;731.203502256951
140;736.4639591077204
141;741.7244159584898
142;746.9848728092592
143;752.2453296600286
144;757.505786510798
145;762.7662433615674
146;768.0267002123368
147;773.2871570631062
148;778.5476139138756
149;783.808070764645
150;789.0685276154144
151;794.3289844661838
152;799.5894413169532
153;804.8498981677226
154;810.110355018492
155;815.3708118692614
156;820.6312687200308
157;825.8917255708002
158;831.1521824215696
159;836.412639272339
160;841.6730961231084
161;846.9335529738778
162;852.1940098246472
163;857.4544666754166
164;862.714923526186
165;867.9753803769554
166;873.2358372277248
167;878.4962940784942
168;883.7567509292636
169;889.017207780033
170;894.2776646308024
171;899.5381214815718
172;904.7985783323412
173;910.0590351831106
174;915.31949203388
175;920.5799488846494
176;925.8404057354188
177;931.1008625861882
178;936.3613194369576
179;941.621776287727
180;946.8822331384964
181;952.1426899892658
182;957.4031468400352
183;962.6636036908046
184;967.924060541574
185;973.1845173923434
186;978.4449742431128
187;983.7054310938822
188;988.9658879446516
189;994.226344795421
190;999.4868016461904
191;1004.7472584969598
192;1010.0077153477292
193;1015.2681721984986
194;1020.528629049268
195;1025.7890859000374
196;1031.049542750807
197;1036.3099996015765
198;1041.570456452346
199;1046.8309133031155
200;1052.091370153885
201;1057.3518270046545
202;1062.612283855424
203;1067.8727407061936
204;1073.133197556963
205;1078.3936544077326
206;1083.654111258502
207;1088.9145681092716
208;1094.1750249600411
209;1099.4354818108106
210;1104.6959386615802
211;1109.9563955123497
212;1115.2168523631192
213;1120.4773092138887
214;1125.7377660646582
215;1130.9982229154277
216;1136.2586797661972
217;1141.5191366169668
218;1146.7795934677363
219;1152.0400503185058
220;1157.3005071692753
221;1162.5609640200448
222;1167.8214208708143
223;1173.0818777215839
224;1178.3423345723534
225;1183.6027914231229
226;1188.8632482738924
227;1194.123705124662
228;1199.3841619754314
229;1204.644618826201
230;1209.9050756769705
231;1215.16553252774
232;1220.4259893785095
233;1225.686446229279
234;1230.9469030800485
235;1236.207359930818
236;1241.4678167815875
237;1246.728273632357
238;1251.9887304831266
239;1257.249187333896
240;1262.5096441846656
241;1267.7701010354351
242;1273.0305578862046
243;1278.2910147369741
244;1283.5514715877437
245;1288.8119284385132
246;1294.0723852892827
247;1299.3328421400522
248;1304.5932989908217
249;1309.8537558415912
250;1315.1142126923608
251;1320.3746695431303
252;1325.6351263938998
253;1330.8955832446693
254;1336.1560400954388
255;1341.4164969462083
256;1346.6769537969778
257;1351.9374106477474
258;1357.1978674985169
259;1362.4583243492864
260;1367.718781200056
261;1372.9792380508254
262;1378.239694901595
263;1383.5001517523644
264;1388.760608603134
265;1394.0210654539035
266;1399.281522304673
267;1404.5419791554425
268;1409.802436006212
