Iterations;Gain_cumule
1;14.70326482304602
2;24.000939723424686
3;32.07489421289837
4;39.90941367201157
5;44.91439988815753
6;49.07047111239237
7;57.66516129754495
8;59.961182816451085
9;67.40969411980716
10;75.24786685247552
11;84.54554175285419
12;92.61949624232787
13;99.99209573638423
14;102.1838451029105
15;113.18919978950314
16;127.89246461254916
17;132.89745082869513
18;135.75059922948338
19;143.58511868859657
20;147.7411899128314
21;156.335880097984
22;163.78439140134006
23;170.10748682362626
24;185.75164687127466
25;190.75663308742062
26;196.7669065127811
27;199.62005491356936
28;208.01215150108467
29;211.92382627746878
30;222.92918096406143
31;238.57334101170983
32;242.48501578809393
33;258.12917583574233
34;261.9398197962902
35;269.7779925289586
36;273.5886364895064
37;284.59399117609905
38;286.7857405426253
39;289.08176206153144
40;294.0867482776774
41;302.68143846282993
42;304.97745998173605
43;319.6807248047821
44;326.0038202270683
45;334.3959168145836
46;336.58766618110985
47;338.40628831704726
48;344.41656174240774
49;351.7891612364641
50;362.5685288569563
51;370.0170401603124
52;373.8276841208602
53;376.6808325216485
54;378.4994546575859
55;389.27882227807805
56;393.4348935023129
57;408.1381583253589
58;410.3299076918852
59;414.88997155055057
60;419.45003540921596
61;422.58801309528815
62;438.2321731429365
63;446.0666926020497
64;452.0769660274102
65;460.67165621256277
66;472.591281230733
67;476.40192519128084
68;483.7745246853372
69;490.0976201076234
70;492.39364162652953
71;495.5316193126017
72;498.38476771339
73;510.3043927315602
74;515.3093789477061
75;521.6324743699923
76;523.4510965059297
77;530.8236959999861
78;539.4183861851386
79;545.4286596104992
80;551.380968876204
81;555.1916128367518
82;562.5642123308081
83;570.3987317899213
84;578.9934219750738
85;586.3660214691301
86;594.2005409282433
87;603.4982158286219
88;618.2014806516679
89;622.3575518759027
90;625.2107002766909
91;632.659211580047
92;647.362476403093
93;657.0999044738763
94;666.8373325446597
95;669.9753102307319
96;679.2013455977977
97;688.4990204981764
98;697.0937106833289
99;703.0460199490337
100;712.7834480198171
101;724.7030730379873
102;729.341108471839
103;738.6387833722176
104;743.2768188060693
105;752.5744937064479
106;760.4126664391163
107;762.2312885750537
108;766.1429633514377
109;778.062588369608
110;787.2886237366738
111;794.7371350400299
112;802.185646343386
113;810.7803365285386
114;820.0780114289172
115;828.1519659183908
116;839.1573206049835
117;841.4533421238897
118;844.3064905246779
119;848.4625617489127
120;857.7602366492913
121;866.9862720163571
122;873.5626914926207
123;876.7006691786929
124;880.5113131392408
125;882.703062505767
126;890.0756619998233
127;892.9288104006115
128;896.7394543611593
129;904.1879656645154
130;908.3440368887502
131;923.0473017117962
132;933.8266693322884
133;940.403088808552
134;946.9795082848156
135;954.3521077788719
136;958.1627517394197
137;966.0009244720881
138;968.2969459909942
139;974.6200414132804
140;976.4386635492178
141;983.8112630432742
142;992.2033596307895
143;998.5264550530757
144;1002.6825262773104
145;1010.5206990099788
146;1019.1153891951313
147;1022.9260331556792
148;1028.8783424213839
149;1031.7314908221722
150;1041.029165722551
151;1049.1031202120246
152;1052.9137641725724
153;1057.4738280312379
154;1065.3120007639063
155;1077.2316257820764
156;1085.30558027155
157;1089.116224232098
158;1097.5083208196133
159;1102.5133070357592
160;1111.810981936138
161;1118.3874014124017
162;1126.4613559018753
163;1133.037775378139
164;1144.9574003963091
165;1149.113471620544
166;1151.9666200213323
167;1158.2897154436187
168;1166.1242349027318
169;1172.4473303250181
170;1184.3669553431882
171;1190.3772287685488
172;1192.673250287455
173;1197.2333141461204
174;1208.238668832713
175;1217.9760969034965
176;1225.814269636165
177;1233.648789095278
178;1243.3862171660614
179;1251.460171655535
180;1260.7578465559138
181;1263.895824241986
182;1267.0338019280582
183;1273.0440753534187
184;1277.6041392120842
185;1283.556448477789
186;1291.004959781145
187;1306.6491198287936
188;1311.209183687459
189;1320.9466117582424
190;1335.6498765812885
191;1343.4843960404016
192;1350.9329073437577
193;1365.6361721668038
194;1371.6464455921644
195;1380.8724809592302
196;1390.098516326296
197;1391.9171384622334
198;1400.3092350497488
199;1408.143754508862
200;1413.1487407250079
201;1428.7929007726564
202;1432.6035447332042
203;1436.759615957439
204;1441.3196798161046
205;1444.1728282168929
206;1452.2467827063665
207;1463.0261503268587
208;1466.9378251032429
209;1471.9428113193887
210;1475.7534552799366
211;1483.2019665832927
212;1495.1215916014628
213;1497.313340967989
214;1507.0507690387724
215;1518.056123725365
216;1520.2478730918913
217;1528.6399696794067
218;1539.6453243659994
219;1545.9684197882857
220;1555.705847859069
221;1564.0979444465845
222;1572.692634631737
223;1581.9903095321158
224;1590.0642640215895
225;1598.4563606091049
226;1607.6823959761707
227;1616.9800708765495
228;1623.3031662988358
229;1629.3134397241963
230;1637.9081299093489
231;1644.2312253316352
232;1651.6038248256916
233;1654.7418025117638
234;1663.9678378788296
235;1667.1058155649018
236;1669.401837083808
237;1685.0459971314565
238;1694.2720324985223
239;1700.2823059238829
240;1709.5083412909487
241;1717.5822957804223
242;1725.0308070837784
243;1731.6072265600421
244;1734.4603749608304
245;1738.3720497372146
246;1745.8205610405707
247;1754.2126576280862
248;1761.6611689314423
249;1763.9571904503484
250;1772.3492870378639
251;1784.268912056034
252;1792.1034315151471
253;1797.108417731293
254;1801.6684815899584
255;1805.5801563663426
256;1808.7181340524148
257;1810.5367561883522
258;1826.1809162360007
259;1829.318893922073
260;1835.8953133983366
261;1845.1929882987154
262;1849.0036322592632
263;1851.2996537781694
264;1858.6722532722258
265;1861.5254016730141
266;1867.477710938719
267;1871.6337821629538
268;1880.8598175300197
269;1888.9337720194933
270;1892.0717497055655
271;1896.631813564231
272;1902.5841228299357
273;1906.49579760632
274;1910.407472382704
275;1914.563543606939
276;1918.7196148311739
277;1923.3576502650255
278;1939.001810312674
279;1950.9214353308441
280;1961.7008029513363
281;1971.4382310221197
282;1974.5762087081919
283;1980.5864821335524
284;1986.9095775558387
285;1994.3580888591948
286;1997.2112372599831
287;2004.5838367540396
288;2008.4955115304238
289;2011.633489216496
290;2016.1935530751614
291;2022.203826500522
292;2033.2091811871146
293;2036.3471588731868
294;2047.3525135597795
295;2058.1318811802716
296;2059.950503316209
297;2062.803651716997
298;2074.7232767351675
299;2079.7282629513134
300;2082.8662406373855
301;2091.258337224901
302;2093.0769593608384
303;2104.9965843790087
304;2112.831103838122
305;2118.7834131038267
306;2123.7883993199725
307;2128.426434753824
308;2132.237078714372
309;2135.09022711516
310;2141.6666465914236
311;2149.03924608548
312;2158.265281452546
