Iterations;Gain_cumule
1;100.5436906022544
2;101.72899046866472
3;111.1217626345846
4;117.61639934993256
5;125.88405239003173
6;139.16884376405986
7;139.72230338867905
8;148.78291946773567
9;157.56783431592362
10;170.71058736696938
11;177.95252226430924
12;186.78134855898543
13;181.05405007994867
14;191.57005415146332
15;202.431860656531
16;209.63396831575577
17;219.6295788160035
18;229.9478329521823
19;238.35396957562264
20;248.71718932386898
21;258.5744148701358
22;268.1090930139968
23;272.77514927134956
24;282.60610423626036
25;298.20569004773387
26;304.84289704597217
27;317.95987054747906
28;336.3622332982717
29;351.15511835446574
30;367.51964468561835
31;381.65506554828215
32;384.4835167898523
33;383.22541876993495
34;387.16204683277414
35;396.9444579793369
36;407.0592607464084
37;418.94716189026826
38;431.5601058288793
39;440.5190102022918
40;444.9000831607943
41;455.1253064073538
42;466.29506029596797
43;477.159675230264
44;479.42037036610134
45;487.5442155444757
46;497.54512030853135
47;507.6103033566553
48;519.3484254719749
49;529.5462873426485
50;541.0075705197095
51;548.2658166421728
52;557.7469121711123
53;568.381665820596
54;578.4258602234534
55;588.9456834763569
56;597.8206897353367
57;607.9670486814524
58;618.374064353523
59;628.956177784451
60;626.1945230090118
61;636.4497802038283
62;646.3754244793132
63;656.1488638137856
64;665.9440294723373
65;674.9287500662547
66;684.1925631814903
67;692.6206879836523
68;702.5233023043668
69;702.9261664490751
70;712.3684895558893
71;721.1657661866798
72;731.0236541810128
73;740.1947633083695
74;751.5308694656553
75;765.0365864439407
76;773.4486219934295
77;790.3260692684041
78;794.9363881344922
79;804.556234606239
80;812.8207143664562
81;823.9825103289669
82;834.2281030083057
83;833.4368059439354
84;844.4496987399791
85;847.0557780876602
86;858.0695932384692
87;864.2359225393546
88;875.4796578325314
89;889.1415037840324
90;899.3391905414201
91;912.3003102945686
92;922.394708050416
93;938.1801620912241
94;947.5745785903944
95;956.1081946992435
96;965.8064198727673
97;973.5981756012045
98;982.9037153974945
99;997.260367097868
100;1009.6034621159664
101;1027.1367022966526
102;1034.0153870027118
103;1044.2543042229377
104;1054.414870679432
105;1061.449826166245
106;1070.721980858505
107;1088.749461331065
108;1098.7123082905348
109;1089.290776937866
110;1098.2452059300829
111;1107.8313433911624
112;1118.237391564324
113;1122.9143778733692
114;1132.335298996895
115;1139.987004709086
116;1150.387519753256
117;1163.1545392428088
118;1173.9004576543853
119;1184.8960104093671
120;1195.2133454113327
121;1200.1529980780838
122;1209.6162861766097
123;1206.7386012051768
124;1215.869212640353
125;1212.3747704800883
126;1221.2580162856116
127;1230.0359421311682
128;1238.7910461686424
129;1246.3233841035021
130;1255.2796270894046
131;1265.9523959723856
132;1276.2824226944592
133;1288.478779274712
134;1298.087723715236
135;1302.1782080001722
136;1312.2507138336916
137;1326.9967100166105
138;1338.4718672138408
139;1343.3462777685236
140;1352.7875493197869
141;1360.6918527579357
142;1371.0499335076431
143;1381.717707060667
144;1390.4564225714007
145;1395.8309628105446
146;1405.497782178536
147;1408.4004308860801
148;1419.3850024713267
149;1440.119556883272
150;1448.3861478768183
151;1446.8860391680548
152;1457.1142175163395
153;1464.9746954510963
154;1474.977390304636
155;1497.2867918810798
156;1507.2026311592763
157;1517.1453875500306
158;1526.1424140932863
159;1529.724638974981
160;1539.3576872552667
161;1543.8799927215903
162;1555.1707432758878
163;1571.1265718267848
164;1582.5783124252175
165;1600.1704426584142
166;1607.5816846961732
167;1599.9857817325733
168;1610.1732677655828
169;1615.9562092596782
170;1625.0081534054173
171;1633.7379524390267
172;1643.3276301088486
173;1649.7783112050488
174;1659.8878555655635
175;1667.9872341088244
176;1677.2304802087579
177;1692.2429708994155
178;1703.164134849366
179;1709.8712820473513
180;1719.640112964532
181;1729.8262293523753
182;1740.3950024332498
183;1749.6469380550063
184;1759.2879899922837
185;1770.1725367616275
186;1778.875673941327
187;1786.7166335707814
188;1799.4484131250158
189;1808.1008492143758
190;1817.9281493294916
191;1829.4119482762237
192;1837.934742371362
193;1844.8796506110518
194;1855.177492746318
195;1866.1317630415422
196;1877.1518158216613
197;1903.1178785157886
198;1913.6444435629219
199;1915.5550615590498
200;1925.5226061661212
201;1928.7577463811456
202;1936.7636127024011
203;1943.9026070237128
204;1953.8668289557165
205;1955.6565943081023
206;1965.3462660450361
207;1976.4243977535657
208;1986.4870976005238
209;1988.5128534360497
210;1997.7783168876244
211;2012.6142287289522
212;2022.0895342278593
213;2024.1228696228866
214;2034.312832299523
215;2045.278210724812
216;2055.5972367146533
217;2061.1477377457695
218;2070.986534682608
219;2072.6772238433005
220;2082.279289724296
221;2089.3793526195977
222;2099.3536597175753
223;2102.44210797542
224;2111.5450915340593
225;2128.4067858381813
226;2138.21672740996
227;2144.9818548239077
228;2154.094146026922
229;2164.583855741639
230;2174.779357002166
231;2193.288644967751
232;2203.2019563964586
233;2215.2911844043106
234;2224.5833871433074
235;2233.2045201013134
236;2241.721171362938
237;2243.038180174686
238;2252.441050262686
239;2254.9723275170777
240;2265.822090501123
241;2284.034123419832
242;2291.3258851181313
243;2307.863844804027
244;2318.8949968289776
245;2321.6554926894473
246;2329.490900313964
247;2329.7872261150624
248;2338.9983848735924
249;2333.805015525001
250;2344.20058228478
251;2341.718386945623
252;2350.420286188182
253;2364.359014199065
254;2373.434298909599
255;2380.970863513453
256;2392.5547333918857
257;2400.962362414419
258;2411.714088875488
259;2426.352489697804
260;2440.5761292519796
261;2446.5877807137053
262;2448.676061631526
263;2459.3645395286476
264;2469.3503054237435
265;2479.8511112632345
266;2490.1650306397855
267;2497.947649512248
268;2507.5087353197046
269;2520.135198881728
270;2530.7495517823795
271;2543.1712461702705
272;2548.67208717687
273;2559.089792321938
274;2569.7525168937545
275;2573.5145048828804
276;2581.24865515426
277;2589.480927661438
278;2600.2680852104127
279;2610.2721769757327
280;2620.1442123404163
281;2629.7603212029053
282;2640.076227280612
283;2649.0957127823995
284;2658.462794615726
285;2669.6780130736
286;2684.764040167466
287;2697.831920202352
288;2712.6023055544974
289;2719.095180287605
290;2730.6431109863033
291;2747.672329137439
292;2759.083870041919
293;2770.4570600610737
294;2781.591141160741
295;2791.0227986605582
296;2801.2037270343085
297;2813.2898522533587
298;2823.4310593711725
299;2834.658029989957
300;2843.8260806659123
301;2849.6850787005365
302;2854.716017147208
303;2862.0928384297918
304;2873.088103555328
305;2890.1228819219764
306;2903.6728536985947
307;2912.0743123051066
308;2919.8203151652733
309;2932.2367370473726
310;2936.6471852748837
311;2953.891914799109
312;2963.36490289232
313;2969.3321100968674
314;2979.0597713023067
315;2991.1953545017795
316;3000.834878655357
317;3002.422171915618
318;3012.1657774084533
319;3015.908320540858
320;3029.6387606224303
321;3038.447794235158
322;3042.3845352603234
323;3056.0790083474653
324;3073.626703445204
325;3082.39448085988
326;3094.5657995423076
327;3100.623695977323
328;3116.2871742940274
329;3128.162109701979
330;3134.363399018532
331;3142.8704952880676
332;3156.2464219202193
333;3161.4201968446537
334;3173.845770383128
335;3180.25737581174
336;3189.268036988929
337;3203.319893286044
338;3212.9044839108146
339;3222.0271943185917
340;3235.5890108692247
341;3247.7763277059917
342;3259.2565318452316
343;3274.2237535145396
344;3277.826583842348
345;3276.907369317331
346;3286.252544571393
