Iterations;Gain_cumule
1;182.5206574936944
2;195.41804649847177
3;207.32300272496838
4;218.62893682529742
5;229.4736085968082
6;239.16074917037292
7;248.81624071810543
8;258.00296442513957
9;266.75983866461144
10;275.364285054738
11;283.92917782247974
12;292.3717306566446
13;300.80596810838824
14;308.3702124069328
15;314.8040489535697
16;321.07290916584526
17;326.3248260017563
18;331.52676257682623
19;335.19850305398745
20;336.50500129879003
21;350.7731581430894
22;363.6705471478668
23;375.5755033743634
24;386.88143747469246
25;397.72610924620324
26;407.41324981976794
27;417.0687413675004
28;426.2554650745345
29;435.0123393140064
30;443.61678570413295
31;452.1816784718747
32;460.6242313060396
33;469.0584687577832
34;476.62271305632777
35;483.05654960296465
36;489.3254098152402
37;494.5773266511513
38;499.7792632262212
39;503.4510037033824
40;517.7191605476818
41;519.0256587924844
42;531.9230477972618
43;543.8280040237585
44;555.1339381240875
45;565.9786098955983
46;575.6657504691631
47;585.3212420168956
48;594.5079657239297
49;603.2648399634015
50;611.8692863535281
51;620.4341791212698
52;628.8767319554347
53;637.3109694071784
54;644.8752137057229
55;651.3090502523597
56;665.5772070966591
57;671.8460673089347
58;677.0979841448458
59;682.2999207199157
60;695.1973097246931
61;698.8690502018543
62;710.774006428351
63;722.07994052868
64;732.9246123001908
65;742.6117528737556
66;743.9182511185581
67;753.5737426662906
68;762.7604663733248
69;771.5173406127966
70;780.1217870029232
71;788.6866797706649
72;797.1292326048298
73;805.5634700565735
74;813.127714355118
75;827.3958711994173
76;833.8297077460542
77;840.0985679583298
78;852.9959569631072
79;858.2478737990183
80;870.152830025515
81;875.3547666005849
82;886.6607007009139
83;897.5053724724247
84;901.1771129495859
85;910.8642535231506
86;920.5197450708831
87;929.7064687779173
88;931.0129670227199
89;939.7698412621917
90;954.037998106491
91;962.6424444966176
92;971.2073372643594
93;979.6498900985242
94;988.0841275502679
95;995.6483718488124
96;1008.5457608535899
97;1020.4507170800865
98;1026.8845536267233
99;1033.1534138389989
100;1038.40533067491
101;1043.60726724998
102;1054.913201350309
103;1065.7578731218198
104;1075.4450136953844
105;1089.7131705396837
106;1093.3849110168449
107;1103.0404025645773
108;1112.2271262716115
109;1120.9840005110834
110;1129.58844690121
111;1138.1533396689517
112;1151.050728673729
113;1159.493281507894
114;1167.9275189596376
115;1175.4917632581821
116;1187.3967194846787
117;1188.7032177294814
118;1195.1370542761183
119;1206.4429883764474
120;1212.711848588723
121;1223.5565203602337
122;1237.8246772045331
123;1243.0765940404442
124;1248.2785306155142
125;1257.9656711890789
126;1267.6211627368114
127;1276.8078864438455
128;1289.7052754486228
129;1298.4621496880948
130;1307.0665960782214
131;1315.631488845963
132;1319.3032293231242
133;1327.745782157289
134;1336.1800196090328
135;1343.7442639075773
136;1355.6492201340739
137;1366.955154234403
138;1377.7998260059137
139;1392.067982850213
140;1398.50181939685
141;1404.7706796091254
142;1406.077177853928
143;1411.3290946898392
144;1421.0162352634038
145;1430.6717268111363
146;1443.5691158159136
147;1448.7710523909836
148;1457.9577760980178
149;1466.7146503374897
