Iterations;Gain_cumule
1;18.263441547156773
2;36.52688309431355
3;54.79032464147032
4;73.0537661886271
5;91.31720773578387
6;109.58064928294064
7;127.84409083009741
8;146.1075323772542
9;164.37097392441098
10;182.63441547156776
11;200.89785701872455
12;219.16129856588134
13;237.42474011303813
14;255.6881816601949
15;273.9516232073517
16;292.2150647545085
17;310.4785063016653
18;328.74194784882206
19;347.00538939597885
20;365.26883094313564
21;383.5322724902924
22;401.7957140374492
23;420.059155584606
24;438.3225971317628
25;456.5860386789196
26;474.84948022607637
27;493.11292177323315
28;511.37636332038994
29;529.6398048675467
30;547.9032464147034
31;566.1666879618601
32;584.4301295090169
33;602.6935710561736
34;620.9570126033303
35;639.2204541504871
36;657.4838956976438
37;675.7473372448005
38;694.0107787919573
39;712.274220339114
40;730.5376618862707
41;748.8011034334274
42;767.0645449805842
43;785.3279865277409
44;803.5914280748976
45;821.8548696220544
46;840.1183111692111
47;858.3817527163678
48;876.6451942635246
49;894.9086358106813
50;913.172077357838
51;931.4355189049948
52;949.6989604521515
53;967.9624019993082
54;986.225843546465
55;1004.4892850936217
56;1022.7527266407784
57;1041.0161681879351
58;1059.279609735092
59;1077.5430512822488
60;1095.8064928294057
61;1114.0699343765625
62;1132.3333759237194
63;1150.5968174708762
64;1168.860259018033
65;1187.12370056519
66;1205.3871421123467
67;1223.6505836595036
68;1241.9140252066604
69;1260.1774667538173
70;1278.4409083009741
71;1296.704349848131
72;1314.9677913952878
73;1333.2312329424446
74;1351.4946744896015
75;1369.7581160367583
76;1388.0215575839152
77;1406.284999131072
78;1424.5484406782289
79;1442.8118822253857
80;1461.0753237725426
81;1479.3387653196994
82;1497.6022068668562
83;1515.865648414013
84;1534.12908996117
85;1552.3925315083268
86;1570.6559730554836
87;1588.9194146026405
88;1607.1828561497973
89;1625.4462976969542
90;1643.709739244111
91;1661.9731807912679
92;1680.2366223384247
93;1698.5000638855815
94;1716.7635054327384
95;1735.0269469798952
96;1753.290388527052
97;1771.553830074209
98;1789.8172716213658
99;1808.0807131685226
