Iterations;Gain_cumule
1;279.34354312560293
2;303.79848741559255
3;328.25343170558216
4;352.70837599557177
5;377.1633202855614
6;401.618264575551
7;426.0732088655406
8;450.5281531555302
9;474.98309744551983
10;499.43804173550944
11;523.892986025499
12;548.3479303154886
13;572.8028746054782
14;597.2578188954678
15;621.7127631854574
16;646.1677074754471
17;670.6226517654367
18;695.0775960554263
19;719.5325403454159
20;743.9874846354055
21;768.4424289253951
22;792.8973732153847
23;817.3523175053743
24;841.807261795364
25;866.2622060853536
26;890.7171503753432
27;915.1720946653328
28;939.6270389553224
29;964.081983245312
30;988.5369275353016
31;1012.9918718252912
32;1037.4468161152809
33;1061.9017604052704
34;1086.3567046952599
35;1110.8116489852493
36;1135.2665932752388
37;1159.7215375652283
38;1184.1764818552178
39;1208.6314261452073
40;1233.0863704351968
41;1257.5413147251863
42;1281.9962590151758
43;1306.4512033051653
44;1330.9061475951548
45;1355.3610918851443
46;1379.8160361751338
47;1404.2709804651233
48;1428.7259247551128
49;1453.1808690451023
50;1477.6358133350918
51;1502.0907576250813
52;1526.5457019150708
53;1551.0006462050603
54;1575.4555904950498
55;1599.9105347850393
56;1624.3654790750288
57;1648.8204233650183
58;1673.2753676550078
59;1697.7303119449973
60;1722.1852562349868
61;1746.6402005249763
62;1771.0951448149658
63;1795.5500891049553
64;1820.0050333949448
65;1844.4599776849343
66;1868.9149219749238
67;1893.3698662649133
68;1917.8248105549028
69;1942.2797548448923
70;1966.7346991348818
71;1991.1896434248713
72;2015.6445877148608
73;2040.0995320048503
74;2064.55447629484
75;2089.0094205848295
76;2113.4643648748192
77;2137.919309164809
78;2162.3742534547987
79;2186.8291977447884
80;2211.284142034778
81;2235.739086324768
82;2260.1940306147576
83;2284.6489749047473
84;2309.103919194737
85;2333.5588634847268
86;2358.0138077747165
87;2382.468752064706
88;2406.923696354696
89;2431.3786406446857
90;2455.8335849346754
91;2480.288529224665
92;2504.743473514655
93;2529.1984178046446
94;2553.6533620946343
95;2578.108306384624
96;2602.5632506746138
97;2627.0181949646035
98;2651.473139254593
99;2675.928083544583
100;2700.3830278345727
101;2724.8379721245624
102;2749.292916414552
103;2773.747860704542
104;2798.2028049945316
105;2822.6577492845213
106;2847.112693574511
107;2871.5676378645007
108;2896.0225821544905
109;2920.47752644448
110;2944.93247073447
111;2969.3874150244596
112;2993.8423593144494
113;3018.297303604439
114;3042.752247894429
115;3067.2071921844185
116;3091.6621364744083
117;3116.117080764398
118;3140.5720250543877
119;3165.0269693443774
120;3189.481913634367
121;3213.936857924357
122;3238.3918022143466
123;3262.8467465043364
124;3287.301690794326
125;3311.756635084316
126;3336.2115793743055
127;3360.6665236642953
128;3385.121467954285
129;3409.5764122442747
130;3434.0313565342644
131;3458.486300824254
132;3482.941245114244
133;3507.3961894042336
134;3531.8511336942233
135;3556.306077984213
136;3580.761022274203
137;3605.2159665641925
138;3629.6709108541822
139;3654.125855144172
140;3678.5807994341617
141;3703.0357437241514
142;3727.490688014141
143;3751.945632304131
144;3776.4005765941206
145;3800.8555208841103
146;3825.3104651741
147;3849.7654094640898
148;3874.2203537540795
149;3898.675298044069
150;3923.130242334059
151;3947.5851866240487
152;3972.0401309140384
153;3996.495075204028
154;4020.950019494018
155;4045.4049637840076
156;4069.8599080739973
157;4094.314852363987
158;4118.769796653976
159;4143.224740943966
160;4167.679685233956
161;4192.1346295239455
162;4216.589573813935
163;4241.044518103925
164;4265.499462393915
165;4289.954406683904
166;4314.409350973894
167;4338.864295263884
168;4363.319239553874
169;4387.774183843863
170;4412.229128133853
171;4436.684072423843
172;4461.1390167138325
173;4485.593961003822
174;4510.048905293812
175;4534.503849583802
176;4558.958793873791
177;4583.413738163781
178;4607.868682453771
179;4632.3236267437605
180;4656.77857103375
181;4681.23351532374
182;4705.68845961373
183;4730.143403903719
184;4754.598348193709
185;4779.053292483699
186;4803.508236773689
187;4827.963181063678
188;4852.418125353668
189;4876.873069643658
190;4901.3280139336475
191;4925.782958223637
192;4950.237902513627
193;4974.692846803617
194;4999.147791093606
195;5023.602735383596
196;5048.057679673586
197;5072.512623963576
198;5096.967568253565
199;5121.422512543555
200;5145.877456833545
201;5170.3324011235345
202;5194.787345413524
203;5219.242289703514
204;5243.697233993504
205;5268.152178283493
206;5292.607122573483
207;5317.062066863473
208;5341.517011153463
209;5365.971955443452
210;5390.426899733442
211;5414.881844023432
212;5439.3367883134215
213;5463.791732603411
214;5488.246676893401
215;5512.701621183391
216;5537.15656547338
217;5561.61150976337
218;5586.06645405336
219;5610.52139834335
220;5634.976342633339
221;5659.431286923329
222;5683.886231213319
223;5708.3411755033085
224;5732.796119793298
225;5757.251064083288
226;5781.706008373278
227;5806.160952663267
228;5830.615896953257
229;5855.070841243247
230;5879.525785533237
231;5903.980729823226
232;5928.435674113216
233;5952.890618403206
234;5977.3455626931955
235;6001.800506983185
236;6026.255451273175
237;6050.710395563165
238;6075.165339853154
239;6099.620284143144
240;6124.075228433134
241;6148.5301727231235
242;6172.985117013113
243;6197.440061303103
244;6221.895005593093
245;6246.349949883082
246;6270.804894173072
247;6295.259838463062
248;6319.714782753052
249;6344.169727043041
250;6368.624671333031
251;6393.079615623021
252;6417.5345599130105
253;6441.989504203
254;6466.44444849299
255;6490.89939278298
256;6515.354337072969
257;6539.809281362959
258;6564.264225652949
259;6588.719169942939
260;6613.174114232928
261;6637.629058522918
262;6662.084002812908
263;6686.5389471028975
264;6710.993891392887
265;6735.448835682877
266;6759.903779972867
267;6784.358724262856
268;6808.813668552846
269;6833.268612842836
270;6857.723557132826
271;6882.178501422815
272;6906.633445712805
273;6931.088390002795
274;6955.5433342927845
275;6979.998278582774
276;7004.453222872764
277;7028.908167162754
278;7053.363111452743
279;7077.818055742733
280;7102.273000032723
281;7126.727944322713
282;7151.182888612702
283;7175.637832902692
284;7200.092777192682
285;7224.5477214826715
286;7249.002665772661
287;7273.457610062651
288;7297.912554352641
289;7322.36749864263
290;7346.82244293262
291;7371.27738722261
292;7395.7323315126
293;7420.187275802589
294;7444.642220092579
295;7469.097164382569
296;7493.5521086725585
297;7518.007052962548
298;7542.461997252538
299;7566.916941542528
300;7591.371885832517
301;7615.826830122507
302;7640.281774412497
303;7664.7367187024865
304;7689.191662992476
305;7713.646607282466
306;7738.101551572456
307;7762.556495862445
308;7787.011440152435
309;7811.466384442425
310;7835.921328732415
311;7860.376273022404
312;7884.831217312394
313;7909.286161602384
314;7933.7411058923735
315;7958.196050182363
316;7982.650994472353
317;8007.105938762343
318;8031.560883052332
319;8056.015827342322
320;8080.470771632312
321;8104.925715922302
322;8129.380660212291
323;8153.835604502281
324;8178.290548792271
325;8202.74549308226
326;8227.20043737225
327;8251.65538166224
328;8276.11032595223
329;8300.56527024222
330;8325.02021453221
331;8349.475158822199
332;8373.930103112189
333;8398.385047402178
334;8422.839991692168
335;8447.294935982158
336;8471.749880272147
337;8496.204824562137
338;8520.659768852127
339;8545.114713142117
340;8569.569657432106
341;8594.024601722096
342;8618.479546012086
343;8642.934490302076
344;8667.389434592065
345;8691.844378882055
346;8716.299323172045
347;8740.754267462034
348;8765.209211752024
349;8789.664156042014
350;8814.119100332004
351;8838.574044621993
352;8863.028988911983
353;8887.483933201973
354;8911.938877491963
355;8936.393821781952
356;8960.848766071942
357;8985.303710361932
358;9009.758654651921
359;9034.213598941911
360;9058.668543231901
361;9083.12348752189
362;9107.57843181188
363;9132.03337610187
364;9156.48832039186
365;9180.94326468185
366;9205.39820897184
367;9229.853153261829
368;9254.308097551819
369;9278.763041841808
370;9303.217986131798
371;9327.672930421788
372;9352.127874711778
373;9376.582819001767
374;9401.037763291757
375;9425.492707581747
376;9449.947651871737
377;9474.402596161726
378;9498.857540451716
379;9523.312484741706
380;9547.767429031695
381;9572.222373321685
382;9596.677317611675
383;9621.132261901665
384;9645.587206191654
385;9670.042150481644
386;9694.497094771634
387;9718.952039061624
388;9743.406983351613
389;9767.861927641603
390;9792.316871931593
391;9816.771816221582
392;9841.226760511572
393;9865.681704801562
394;9890.136649091552
395;9914.591593381541
396;9939.046537671531
397;9963.50148196152
398;9987.95642625151
399;10012.4113705415
400;10036.86631483149
401;10061.32125912148
402;10085.77620341147
403;10110.23114770146
404;10134.686091991449
405;10159.141036281439
406;10183.595980571428
407;10208.050924861418
408;10232.505869151408
409;10256.960813441397
410;10281.415757731387
411;10305.870702021377
412;10330.325646311367
413;10354.780590601356
414;10379.235534891346
415;10403.690479181336
416;10428.145423471326
417;10452.600367761315
418;10477.055312051305
419;10501.510256341295
420;10525.965200631284
421;10550.420144921274
422;10574.875089211264
423;10599.330033501254
424;10623.784977791243
425;10648.239922081233
426;10672.694866371223
427;10697.149810661213
428;10721.604754951202
429;10746.059699241192
430;10770.514643531182
431;10794.969587821171
432;10819.424532111161
433;10843.87947640115
434;10868.33442069114
435;10892.78936498113
436;10917.24430927112
437;10941.69925356111
438;10966.1541978511
439;10990.60914214109
440;11015.064086431079
441;11039.519030721069
442;11063.973975011058
443;11088.428919301048
444;11112.883863591038
445;11137.338807881028
446;11161.793752171017
447;11186.248696461007
448;11210.703640750997
449;11235.158585040987
450;11259.613529330976
451;11284.068473620966
452;11308.523417910956
453;11332.978362200945
454;11357.433306490935
455;11381.888250780925
456;11406.343195070915
457;11430.798139360904
458;11455.253083650894
459;11479.708027940884
460;11504.162972230873
461;11528.617916520863
462;11553.072860810853
463;11577.527805100843
464;11601.982749390832
465;11626.437693680822
466;11650.892637970812
467;11675.347582260802
468;11699.802526550791
469;11724.257470840781
470;11748.71241513077
471;11773.16735942076
472;11797.62230371075
473;11822.07724800074
474;11846.53219229073
475;11870.98713658072
476;11895.44208087071
477;11919.897025160699
478;11944.351969450689
479;11968.806913740678
480;11993.261858030668
481;12017.716802320658
482;12042.171746610647
483;12066.626690900637
484;12091.081635190627
485;12115.536579480617
486;12139.991523770606
487;12164.446468060596
488;12188.901412350586
489;12213.356356640576
490;12237.811300930565
491;12262.266245220555
492;12286.721189510545
493;12311.176133800534
494;12335.631078090524
495;12360.086022380514
496;12384.540966670504
497;12408.995910960493
498;12433.450855250483
499;12457.905799540473
500;12482.360743830463
501;12506.815688120452
502;12531.270632410442
503;12555.725576700432
504;12580.180520990421
505;12604.635465280411
506;12629.0904095704
507;12653.54535386039
508;12678.00029815038
509;12702.45524244037
510;12726.91018673036
511;12751.36513102035
512;12775.82007531034
513;12800.275019600329
514;12824.729963890319
515;12849.184908180308
516;12873.639852470298
517;12898.094796760288
518;12922.549741050278
519;12947.004685340267
520;12971.459629630257
521;12995.914573920247
522;13020.369518210236
523;13044.824462500226
524;13069.279406790216
525;13093.734351080206
526;13118.189295370195
527;13142.644239660185
528;13167.099183950175
529;13191.554128240165
530;13216.009072530154
531;13240.464016820144
532;13264.918961110134
533;13289.373905400123
534;13313.828849690113
535;13338.283793980103
536;13362.738738270093
537;13387.193682560082
538;13411.648626850072
539;13436.103571140062
540;13460.558515430052
541;13485.013459720041
542;13509.468404010031
543;13533.92334830002
544;13558.37829259001
545;13582.83323688
546;13607.28818116999
547;13631.74312545998
548;13656.19806974997
549;13680.653014039959
550;13705.107958329949
551;13729.562902619939
552;13754.017846909928
553;13778.472791199918
554;13802.927735489908
555;13827.382679779897
556;13851.837624069887
557;13876.292568359877
558;13900.747512649867
559;13925.202456939856
560;13949.657401229846
561;13974.112345519836
562;13998.567289809826
563;14023.022234099815
564;14047.477178389805
565;14071.932122679795
566;14096.387066969784
567;14120.842011259774
568;14145.296955549764
569;14169.751899839754
570;14194.206844129743
571;14218.661788419733
572;14243.116732709723
573;14267.571676999713
574;14292.026621289702
575;14316.481565579692
576;14340.936509869682
577;14365.391454159671
578;14389.846398449661
579;14414.30134273965
580;14438.75628702964
581;14463.21123131963
582;14487.66617560962
583;14512.12111989961
584;14536.5760641896
585;14561.03100847959
586;14585.485952769579
587;14609.940897059569
588;14634.395841349558
589;14658.850785639548
590;14683.305729929538
591;14707.760674219528
592;14732.215618509517
593;14756.670562799507
594;14781.125507089497
595;14805.580451379486
596;14830.035395669476
597;14854.490339959466
598;14878.945284249456
599;14903.400228539445
600;14927.855172829435
601;14952.310117119425
602;14976.765061409415
603;15001.220005699404
604;15025.674949989394
605;15050.129894279384
606;15074.584838569373
607;15099.039782859363
608;15123.494727149353
609;15147.949671439343
610;15172.404615729332
611;15196.859560019322
612;15221.314504309312
613;15245.769448599302
614;15270.224392889291
615;15294.679337179281
616;15319.13428146927
617;15343.58922575926
618;15368.04417004925
