Iterations;Gain_cumule
1;11.305934100329042
2;25.57409094462841
3;38.47147994940579
4;48.126971497138285
5;49.43346974194089
6;58.03791613206745
7;59.344414376870056
8;67.78696721103492
9;74.2208037576718
10;87.11819276244918
11;95.72263915257574
12;102.15647569921262
13;109.72071999775717
14;113.39246047491838
15;125.29741670141499
16;132.86166099995953
17;136.53340147712075
18;146.18889302485326
19;154.753785792595
20;163.18802324433867
21;170.7522675428832
22;179.31716031062496
23;187.8820530783667
24;196.31629053011036
25;197.62278877491298
26;211.89094561921235
27;219.45518991775688
28;227.01943421630142
29;228.32593246110403
30;237.51265616813816
31;250.41004517291555
32;255.61198174798545
33;260.81391832305536
34;266.01585489812527
35;277.9208111246219
36;284.18967133689745
37;298.4578281811968
38;303.7097450171079
39;312.1439824688515
40;320.70887523659326
41;326.9777354488688
42;339.8751244536462
43;347.4393687521908
44;355.00361305073534
45;366.3095471510644
46;377.6154812513935
47;382.8174178264634
48;394.72237405296
49;401.1562105995969
50;408.72045489814144
51;414.989315110417
52;418.66105558757823
53;427.84777929461234
54;429.1542775394149
55;435.5881140860518
56;444.0306669202167
57;449.2326034952866
58;457.67515632945145
59;469.58011255594806
60;476.01394910258495
61;484.6183954927115
62;490.88725570498707
63;497.15611591726264
64;508.4620500175917
65;517.0269427853334
66;525.4694956194983
67;536.7754297198273
68;548.0813638201564
69;558.9260355916672
70;560.2325338364698
71;569.9196744100345
72;576.3535109566714
73;582.7873475033082
74;591.54422174278
75;601.2313623163448
76;609.7962550840865
77;621.1021891844156
78;624.7739296615767
79;633.2081671133204
80;642.8953076868852
81;646.5670481640464
82;657.4117199355571
83;666.1685941750289
84;669.8403346521901
85;679.0270583592243
86;693.2952152035236
87;698.5471320394347
88;712.8152888837341
89;722.4707804314666
90;731.0752268215931
91;739.8321010610649
92;749.5192416346297
93;760.3639134061405
94;767.928157704685
95;777.5836492524174
96;786.0262020865823
97;791.2781189224934
98;799.7206717566582
99;812.6180607614357
100;819.0518973080725
101;829.8965690795833
102;838.6534433190551
103;847.2578897091817
104;858.5638238095107
105;872.8319806538101
106;881.274533487975
107;886.4764700630449
108;892.9103066096817
109;901.5147529998083
110;915.7829098441076
111;924.3873562342342
112;932.829909068399
113;945.7272980731765
114;957.6322542996731
115;966.2367006897997
116;974.9935749292715
117;983.4278123810152
118;984.7343106258178
119;989.9362472008877
120;998.5011399686294
121;1002.1728804457906
122;1003.4793786905932
123;1014.7853127909223
124;1023.219550242666
125;1034.525484342995
126;1044.2126249165597
127;1049.4645417524707
128;1058.6512654595049
129;1063.853202034575
130;1073.5086935823074
131;1084.3533653538182
132;1091.9176096523627
133;1101.6047502259273
134;1111.2602417736598
135;1123.1651980001564
136;1131.6077508343212
137;1140.041988286065
138;1150.8866600575757
139;1160.5738006311403
140;1169.008038082884
141;1177.5729308506257
142;1189.4778870771222
143;1190.784385321925
144;1198.3486296204694
145;1209.6545637207985
146;1217.218808019343
147;1222.470724855254
148;1233.7766589555831
149;1240.21049550222
150;1246.4793557144956
151;1247.7858539592983
152;1255.3500982578428
153;1263.9545446479694
154;1271.518788946514
155;1275.1905294236751
156;1282.7547737222196
157;1291.3196664899613
158;1299.924112880088
159;1308.3666657142528
160;1309.6731639590555
161;1313.3449044362167
162;1320.9091487347612
163;1322.2156469795639
164;1331.402370686598
165;1342.708304786927
166;1352.3954453604917
167;1366.663602204791
168;1376.3190937525235
169;1384.7616465866884
170;1388.4333870638495
171;1395.997631362394
172;1404.440184196559
173;1410.7090444088344
174;1422.614000635331
175;1431.2184470254576
176;1440.9055875990223
177;1442.212085843825
178;1454.1170420703215
179;1462.5595949044864
180;1470.123839203031
181;1479.7793307507634
182;1488.5362049902353
183;1497.7229286972695
184;1506.1571661490132
185;1514.7616125391398
186;1525.6062843106506
187;1533.1705286091951
188;1540.7347729077396
189;1548.2990172062841
190;1556.7332546580278
191;1565.1758074921927
192;1577.0807637186892
193;1587.9254354902
194;1596.682309729672
195;1597.9888079744746
196;1599.2953062192773
197;1600.60180446408
198;1610.2572960118125
199;1616.6911325584495
200;1630.9592894027487
201;1637.2281496150242
202;1645.832596005151
203;1655.5197365787155
204;1664.2766108181875
205;1665.5831090629902
206;1677.4880652894867
207;1686.6747889965209
208;1690.346529473682
209;1698.9509758638087
210;1707.7078501032806
211;1713.9767103155561
212;1722.4109477672998
213;1728.8447843139368
214;1734.0467208890068
215;1742.8035951284787
216;1751.9903188355129
217;1761.177042542547
218;1769.6112799942907
219;1781.5162362207873
220;1791.1717277685198
221;1799.9286020079917
222;1805.1305385830617
223;1810.3824554189728
224;1819.569179126007
225;1829.2563196995716
226;1841.1612759260681
227;1849.7657223161948
228;1851.0722205609975
229;1865.3403774052967
230;1879.6085342495962
231;1883.2802747267574
232;1892.9357662744899
233;1901.3783191086548
234;1909.9827654987814
235;1915.2346823346925
236;1927.139638561189
237;1941.4077954054883
238;1951.094935979053
239;1965.3630928233524
240;1975.018584371085
241;1986.9235405975815
242;1995.6804148370534
243;2004.4372890765253
244;2018.7054459208248
245;2032.9736027651243
246;2038.2255196010353
247;2046.6680724352002
248;2055.424946674672
249;2065.0804382224046
250;2073.5229910565695
251;2082.087883824311
252;2087.339800660222
253;2093.6086608724977
254;2103.2958014460623
255;2108.547718281973
256;2113.799635117884
257;2115.1061333626867
258;2124.7932739362514
259;2131.062134148527
260;2138.6263784470716
261;2147.3832526865435
262;2153.6521128988193
263;2166.5495019035966
264;2179.446890908374
265;2184.6488274834437
266;2193.835551190478
267;2203.5226917640425
268;2216.42008076882
269;2228.3250369953166
270;2236.7675898294815
271;2248.6725460559783
272;2260.577502282475
273;2261.8840005272777
274;2267.0859371023475
275;2273.3547973146233
276;2284.1994690861343
277;2290.633305632771
278;2297.067142179408
279;2302.269078754478
280;2315.1664677592553
281;2320.418384595166
282;2330.073876142899
283;2335.2758127179686
284;2346.1204844894796
285;2355.8076250630443
286;2357.114123307847
287;2365.6790160755886
288;2369.3507565527498
289;2377.9552029428764
290;2387.610694490609
291;2396.215140880736
292;2401.4170774558056
293;2410.0215238459323
294;2419.2082475529664
295;2420.514745797769
296;2428.948983249513
297;2437.3915360836777
298;2445.8257735354214
299;2451.077690371332
300;2459.834564610804
301;2469.0212883178383
302;2480.3272224181674
303;2490.014362991732
304;2496.2832232040078
305;2509.180612208785
306;2510.487110453588
307;2521.331782225099
308;2525.00352270226
309;2536.9084789287567
310;2546.5639704764894
311;2557.8699045768185
312;2569.7748608033153
313;2578.339753571057
314;2583.5416901461267
315;2593.1971816938594
316;2607.465338538159
317;2612.6672751132287
318;2621.2321678809703
319;2633.137124107467
320;2644.443058207796
321;2658.7112150520957
322;2662.382955529257
323;2668.8167920758938
324;2675.0856522881695
325;2684.772792861734
326;2689.974729436804
327;2699.6302209845367
328;2700.9367192293394
329;2715.204876073639
330;2720.4068126487086
331;2729.0112590388353
332;2736.57550333738
333;2744.1397476359243
334;2755.4456817362534
335;2765.101173283986
336;2773.543726118151
337;2779.8125863304267
338;2794.080743174726
339;2808.3489000190257
340;2815.91314431757
341;2817.219642562373
342;2830.11703156715
343;2836.385891779426
344;2837.6923900242286
345;2850.589779029006
346;2860.2452705767387
347;2861.5517688215414
348;2871.238909395106
349;2876.440845970176
350;2881.6927628060866
351;2890.1353156402515
352;2904.403472484551
353;2910.837309031188
354;2920.024032738222
355;2928.466585572387
356;2929.7730838171897
357;2939.4285753649224
358;2940.735073609725
359;2945.937010184795
360;2952.370846731432
361;2965.268235736209
362;2966.574733981012
363;2980.8428908253113
364;2987.2767273719483
365;2995.881173762075
366;3010.1493306063744
367;3018.714223374116
368;3030.619179600613
369;3039.805903307647
370;3047.3701476061915
371;3057.025639153924
372;3065.590531921666
373;3072.024368468303
374;3080.6288148584295
375;3091.4734866299405
376;3102.3181584014515
377;3107.5700752373623
378;3114.0039117839992
379;3122.760786023471
380;3131.203338857636
381;3134.875079334797
382;3144.562219908362
383;3158.8303767526613
384;3167.395269520403
385;3181.6634263647024
386;3182.969924609505
387;3184.276422854308
388;3193.9635634278725
389;3205.8685196543693
390;3212.137379866645
391;3215.809120343806
392;3221.011056918876
393;3231.855728690387
394;3243.7606849168837
395;3252.2032377510486
396;3260.6457905852135
397;3265.8977074211243
398;3267.204205665927
399;3276.390929372961
400;3289.2883183777385
401;3290.594816622541
402;3296.863676834817
403;3300.535417311978
404;3309.29229155145
405;3314.544208387361
406;3323.301082626833
407;3335.2060388533296
408;3340.4579556892404
409;3346.8917922358773
410;3356.578932809442
411;3367.423604580953
412;3373.85744112759
413;3385.163375227919
414;3393.7678216180457
415;3401.33206591659
416;3412.6380000169192
417;3419.071836563556
418;3431.9692255683335
419;3437.2211424042443
420;3445.786035171986
421;3452.0548953842617
422;3461.241619091296
423;3469.998493330768
424;3479.6539848785005
425;3488.088222330244
426;3493.290158905314
427;3499.723995451951
428;3506.157831998588
429;3514.7227247663295
430;3521.1565613129665
431;3534.053950317744
432;3542.4881877694875
433;3547.6901243445573
434;3558.9960584448863
435;3560.302556689689
436;3566.5714169019648
437;3573.0052534486017
438;3582.6923940221664
439;3587.944310858077
440;3598.788982629588
441;3607.54585686906
442;3612.74779344413
443;3617.9997102800407
444;3626.7565845195127
445;3641.024741363812
446;3651.869413135323
447;3661.556553708888
448;3670.1610000990145
449;3678.6035529331793
450;3689.9094870335084
451;3698.343724485252
452;3699.650222730055
453;3708.0844601817985
454;3713.3363770177093
455;3718.538313592779
456;3731.4357025975564
457;3745.703859441856
458;3750.9557762777667
459;3759.5206690455084
460;3765.9545055921453
461;3777.859461818642
462;3787.0461855256763
463;3799.9435745304536
464;3805.1954913663644
465;3814.850982914097
466;3824.538123487662
467;3832.9806763218266
468;3836.652416798988
469;3840.324157276149
470;3851.16882904766
471;3862.013500819171
472;3865.685241296332
473;3870.887177871402
474;3879.644052110874
475;3890.949986211203
476;3899.5544326013296
477;3913.822589445629
478;3919.024526020699
479;3924.2764428566097
480;3936.1813990831065
481;3942.6152356297434
482;3952.302376203308
483;3960.7366136550518
484;3965.9385502301216
485;3972.3723867767585
486;3985.269775781536
487;3991.5386359938116
488;3995.2103764709727
489;3996.5168747157754
490;4001.718811290845
491;4006.970728126756
492;4015.413280960921
493;4026.257952732432
494;4031.5098695683428
495;4040.696593275377
496;4049.883316982411
497;4061.18925108274
498;4075.4574079270396
499;4083.8916453787833
500;4091.455889677328
501;4097.889726223964
502;4104.15858643624
503;4115.464520536569
504;4124.068966926695
505;4129.270903501765
506;4140.576837602094
507;4149.18128399222
508;4158.868424565785
509;4171.765813570562
510;4182.610485342073
511;4193.4551571135835
512;4202.05960350371
513;4213.365537604039
514;4221.969983994165
515;4230.534876761907
516;4236.803736974182
517;4240.475477451344
518;4246.9093139979805
519;4252.161230833892
520;4263.467164934221
521;4276.364553938998
522;4281.566490514068
523;4282.872988758871
524;4294.1789228592
525;4308.447079703499
526;4316.881317155243
527;4326.5684577288075
528;4335.325331968279
