Iterations;Gain_cumule
1;7.941310209391522
2;11.805468378941736
3;24.157771435532574
4;42.04698155461288
5;54.39928461120372
6;62.34059482059524
7;66.20475299014545
8;84.09396310922575
9;96.4462661658166
10;100.3104243353668
11;104.17458250491701
12;108.03874067446722
13;108.91493477718728
14;121.26723783377813
15;129.20854804316966
16;147.09775816224996
17;150.96191633180018
18;158.9032265411917
19;166.84453675058325
20;170.70869492013347
21;174.5728530896837
22;178.4370112592339
23;196.32622137831422
24;197.20241548103428
25;205.1437256904258
26;213.08503589981734
27;213.9612300025374
28;221.90254021192894
29;225.76669838147916
30;229.63085655102938
31;247.52006667010968
32;265.40927678919
33;266.2854708919101
34;274.22678110130164
35;278.09093927085183
36;281.955097440402
37;299.84430755948233
38;307.78561776887386
39;308.66181187159395
40;312.52597004114415
41;316.39012821069434
42;334.27933832977465
43;335.15553243249474
44;343.09684264188627
45;346.96100081143646
46;359.3133038680273
47;367.2546140774188
48;368.1308081801389
49;376.07211838953043
50;379.9362765590806
51;397.8254866781609
52;405.76679688755246
53;409.63095505710265
54;427.52016517618296
55;435.4614753855745
56;453.3506855046548
57;471.2398956237351
58;479.1812058331266
59;491.53350888971744
60;503.88581194630825
61;511.8271221556998
62;524.1794252122907
63;532.1207354216822
64;550.0099455407625
65;550.8861396434826
66;558.8274498528741
67;571.1797529094649
68;583.5320559660557
69;591.4733661754473
70;603.8256692320381
71;621.7148793511184
72;625.5790375206686
73;633.5203477300602
74;641.4616579394517
75;653.8139609960425
76;661.755271205434
77;665.6194293749843
78;683.5086394940646
79;684.3848335967847
80;688.2489917663349
81;689.125185869055
82;690.0013799717751
83;702.3536830283659
84;706.2178411979162
85;724.1070513169965
86;727.9712094865467
87;745.860419605627
88;763.7496297247073
89;767.6137878942576
90;785.5029980133379
91;803.3922081324182
92;804.2684022351383
93;816.6207052917291
94;817.4968993944492
95;829.84920245104
96;830.7253965537601
97;843.0776996103509
98;843.953893713071
99;844.8300878157911
100;845.7062819185112
101;849.5704400880614
102;850.4466341907815
103;868.3358443098618
104;886.2250544289421
105;887.1012485316622
106;904.9904586507425
107;905.8666527534626
108;906.7428468561827
109;914.6841570655743
110;922.6254672749658
111;923.5016613776859
112;931.4429715870774
113;949.3321817061577
114;957.2734919155492
115;969.62579497214
116;973.4899531416903
117;991.3791632607706
118;999.3204734701621
119;1017.2096835892424
120;1018.0858776919625
121;1021.9500358615128
122;1034.3023389181037
123;1042.2436491274952
124;1054.5959521840862
125;1055.4721462868063
126;1067.8244493433972
127;1085.7136594624776
128;1103.602869581558
129;1104.4790636842781
130;1122.3682738033585
131;1134.7205768599495
132;1147.0728799165404
133;1147.9490740192605
134;1148.8252681219806
135;1166.714478241061
136;1184.6036883601414
137;1188.4678465296915
138;1206.357056648772
139;1224.2462667678524
140;1232.187576977244
141;1244.5398800338348
142;1252.4811902432264
143;1270.3704003623066
144;1288.259610481387
145;1292.123768650937
146;1295.9879268204872
147;1303.9292370298788
148;1311.8705472392703
149;1319.8118574486618
150;1327.7531676580534
151;1340.1054707146443
152;1343.9696288841944
153;1351.910939093586
154;1369.8001492126664
155;1382.1524522692573
156;1394.5047553258482
157;1412.3939654449287
158;1420.3352756543202
159;1432.687578710911
160;1433.5637728136312
161;1434.4399669163513
162;1452.3291770354317
163;1464.6814800920226
164;1477.0337831486136
165;1484.975093358005
166;1492.9164035673966
167;1496.7805617369468
168;1514.6697718560272
169;1518.5339300255773
170;1526.4752402349689
171;1530.339398404519
172;1531.215592507239
173;1543.56789556383
174;1555.920198620421
175;1568.2725016770119
176;1576.2138118864034
177;1577.0900059891235
178;1589.4423090457144
179;1607.3315191647948
180;1608.207713267515
181;1626.0969233865953
182;1638.4492264431863
183;1646.3905366525778
184;1664.2797467716582
185;1676.6320498282491
186;1677.5082439309692
187;1678.3844380336893
188;1682.2485962032395
189;1683.1247903059596
190;1691.066100515351
191;1691.9422946180712
192;1704.294597674662
193;1712.2359078840536
194;1716.1000660536038
195;1719.964224223154
196;1732.3165272797448
197;1744.6688303363358
198;1762.5580404554162
199;1780.4472505744966
200;1788.3885607838881
201;1792.2527189534383
202;1810.1419290725185
203;1818.08323928191
204;1826.0245494913015
205;1829.8887076608517
206;1837.8300178702432
207;1850.182320926834
208;1851.0585150295542
209;1851.9347091322743
210;1855.7988673018244
211;1873.6880774209048
212;1886.0403804774958
213;1889.904538647046
214;1902.2568417036368
