Iterations;Gain_cumule
1;98.21328556964689
2;107.49973899767353
3;116.42523008775436
4;124.75070289816212
5;132.22870886151216
6;139.23696330204533
7;145.09845622272474
8;150.70987509139988
9;156.31800146722946
10;161.3475711050823
11;165.65301533010646
12;169.68701659599145
13;173.2281269750492
14;175.9233200385614
15;176.94034814314097
16;186.68345964121735
17;195.969913069244
18;204.8954041593248
19;213.22087696973256
20;220.69888293308261
21;227.70713737361578
22;233.5686302942952
23;239.18004916297033
24;244.78817553879992
25;249.81774517665275
26;254.1231894016769
27;258.1571906675619
28;261.6983010466197
29;264.3934941101319
30;265.4105222147114
31;275.15363371278784
32;284.4400871408145
33;293.3655782308953
34;301.69105104130307
35;309.1690570046531
36;316.17731144518626
37;322.03880436586564
38;327.6502232345408
39;333.25834961037043
40;338.28791924822326
41;342.5933634732474
42;346.6273647391324
43;350.1684751181902
44;352.8636681817024
45;353.88069628628193
46;363.62380778435835
47;372.910261212385
48;381.83575230246583
49;390.1612251128736
50;397.6392310762236
51;404.6474855167568
52;410.50897843743616
53;416.12039730611133
54;421.72852368194094
55;426.7580933197938
56;431.0635375448179
57;435.09753881070293
58;438.6386491897607
59;441.3338422532729
60;451.0769537513493
61;460.363407179376
62;469.2888982694568
63;477.61437107986455
64;478.6313991844441
65;486.1094051477941
66;493.1176595883273
67;498.97915250900667
68;504.59057137768184
69;510.19869775351145
70;515.2282673913643
71;519.5337116163885
72;529.2768231144648
73;538.5632765424915
74;547.4887676325724
75;551.5227688984573
76;555.0638792775151
77;557.7590723410273
78;566.084545151435
79;573.562551114785
80;574.5795792193646
81;581.5878336598978
82;587.4493265805772
83;593.0607454492524
84;598.668871825082
85;603.6984414629349
86;613.4415529610112
87;622.7280063890379
88;627.0334506140621
89;635.958941704143
90;639.9929429700279
91;648.3184157804357
92;651.8595261594934
93;659.3375321228434
94;662.0327251863556
95;669.0409796268888
96;670.0580077314684
97;679.8011192295447
98;685.6626121502242
99;691.2740310188993
100;696.8821573947289
101;701.9117270325818
102;711.1981804606085
103;715.5036246856326
104;724.4291157757135
105;728.4631170415985
106;736.7885898520062
107;740.329700231064
108;747.807706194414
109;757.5508176924903
110;760.2460107560025
111;767.2542651965357
112;773.1157581172151
113;778.7271769858903
114;784.3353033617199
115;785.3523314662995
116;790.3819011041523
117;799.668354532179
118;808.5938456222599
119;816.9193184326676
120;821.2247626576918
121;825.2587639235768
122;828.7998743026345
123;836.2778802659845
124;846.0209917640609
125;848.7161848275731
126;855.7244392681063
127;861.5859321887857
128;867.1973510574609
129;872.8054774332904
130;882.0919308613171
131;891.017421951398
132;899.3428947618057
133;906.8209007251558
134;907.8379288297353
135;912.8674984675882
136;917.1729426926124
137;921.2069439584974
138;924.7480543375551
139;934.4911658356315
140;941.4994202761646
141;947.3609131968441
142;952.9723320655193
143;962.2587854935459
144;964.9539785570581
145;973.879469647139
146;982.2049424575467
147;987.8130688333763
148;995.2910747967263
149;996.3081029013059
150;1001.3376725391588
151;1005.643116764183
152;1009.677118030068
153;1013.2182284091257
154;1020.2264828496589
155;1026.0879757703383
156;1035.8310872684146
157;1045.1175406964412
158;1054.043031786522
159;1062.3685045969298
160;1065.0636976604421
161;1070.6751165291173
162;1076.283242904947
163;1083.7612488682971
164;1084.7782769728767
165;1089.8078466107295
166;1094.1132908357536
167;1098.1472921016386
168;1105.1555465421718
169;1114.8986580402482
170;1124.1851114682747
171;1133.1106025583556
172;1141.4360753687633
173;1147.2975682894428
174;1150.8386786685005
175;1156.4500975371757
176;1159.145290600688
177;1164.7534169765177
178;1172.2314229398678
179;1173.2484510444474
180;1178.2780206823002
181;1182.5834649073242
182;1192.3265764054006
183;1199.3348308459338
184;1208.6212842739603
185;1217.5467753640412
186;1221.5807766299263
187;1229.906249440334
188;1235.7677423610135
189;1239.3088527400712
190;1244.9202716087464
191;1250.528397984576
192;1253.2235910480883
193;1260.7015970114385
194;1261.718625116018
195;1271.4617366140944
196;1276.4913062519472
197;1283.4995606924804
198;1292.786014120507
199;1301.7115052105878
200;1306.0169494356119
201;1310.050950701497
202;1318.3764235119047
203;1324.2379164325841
204;1327.7790268116419
205;1333.390445680317
206;1338.9985720561467
207;1346.4765780194969
208;1356.2196895175732
209;1365.5061429455998
210;1370.5357125834526
211;1377.5439670239857
212;1380.239160087498
213;1389.164651177579
214;1393.470095402603
215;1397.504096668488
216;1405.8295694788958
217;1411.6910623995752
218;1415.232172778633
219;1420.8435916473081
220;1426.4517180231378
221;1436.1948295212142
222;1445.4812829492407
223;1446.4983110538203
224;1453.9763170171705
225;1459.0058866550232
226;1466.0141410955564
227;1468.7093341590687
228;1477.6348252491496
229;1481.9402694741736
230;1485.9742707400587
231;1494.2997435504665
232;1500.161236471146
233;1503.7023468502036
234;1513.44545834828
235;1522.7319117763066
236;1531.6574028663874
237;1539.9828756767952
238;1547.4608816401453
239;1554.4691360806785
240;1560.0805549493537
241;1565.6886813251833
242;1570.718250963036
243;1571.7352790676157
244;1574.430472131128
245;1578.735916356152
246;1582.7699176220372
247;1592.5130291201135
248;1601.79948254814
249;1610.724973638221
250;1619.0504464486287
251;1624.9119393693081
252;1632.3899453326583
253;1639.3981997731914
254;1645.2596926938709
255;1650.871111562546
256;1656.4792379383757
257;1660.0203483174334
258;1665.0499179552862
259;1666.0669460598658
260;1675.8100575579422
261;1685.0965109859687
262;1687.791704049481
263;1696.717195139562
264;1701.022639364586
265;1705.056640630471
266;1712.5346465938212
267;1719.5429010343544
268;1727.8683738447621
269;1733.7298667654416
270;1739.3412856341167
271;1744.9494120099464
272;1748.4905223890041
273;1758.2336338870805
274;1763.2632035249333
275;1772.5496569529598
276;1773.5666850575394
277;1776.2618781210517
278;1785.1873692111326
279;1789.4928134361567
280;1796.9708193995068
281;1803.97907384004
282;1808.013075105925
283;1816.3385479163328
284;1822.2000408370122
285;1827.8114597056874
286;1833.419586081517
287;1843.1626975795934
288;1846.7038079586512
289;1851.733377596504
290;1861.0198310245305
291;1862.03685912911
292;1864.7320521926224
293;1873.6575432827033
294;1881.1355492460534
295;1888.1438036865866
296;1892.4492479116107
297;1896.4832491774957
298;1904.8087219879035
299;1914.5518334859798
300;1920.163252354655
301;1925.7713787304847
302;1930.8009483683375
303;1940.087401796364
304;1943.6285121754217
305;1946.323705238934
306;1947.3407333435136
307;1956.2662244335945
308;1963.7442303969447
309;1970.7524848374778
310;1975.057929062502
311;1979.091930328387
312;1988.8350418264633
313;1998.12149525449
314;2007.0469863445708
315;2012.9084792652502
316;2018.5198981339254
317;2024.128024509755
318;2029.1575941476078
319;2033.463038372632
320;2037.0041487516896
321;2039.699341815202
322;2048.02481462561
323;2055.50282058896
324;2062.511075029493
325;2072.2541865275693
326;2081.540639955596
327;2082.5576680601753
328;2091.483159150256
329;2095.517160416141
330;2101.37865333682
331;2106.9900722054954
332;2112.598198581325
333;2117.627768219178
334;2121.933212444202
335;2125.967213710087
336;2134.292686520495
